STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD,TweetDate,IsVisible
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-01-15 12:53,FM-15,BKN:07 34 OVC:08 47,10.00,,47,8.3,46,7.5,44,6.7,90,7,120,,29.96,8,,29.99,T,29.99,,,,,,,,,,0753,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/15/16 21:21,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-02-14 10:53,FM-15,CLR:00,10.00,,49,9.4,44,6.6,38,3.3,66,0,000,,30.04,,,30.07,0.00,30.07,,,,,,,,,,0717,1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/14/17 18:50,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-01-05 12:53,FM-15,SCT:04 7 OVC:08 12,10.00,,57,13.9,54,12.1,51,10.6,81,15,170,22,30.22,3,,30.25,0.00,30.25,,,,,,,,,,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/5/15 21:02,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-01-14 08:19,FM-16,SCT:04 3,3.00,BR:1 ||,37,3.0,36,2.1,34,1.0,87,0,000,,30.21,,,,,30.24,,,,,,,,,,0753,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/14/15 16:09,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-07-27 07:53,FM-15,CLR:00,10.00,,66,18.9,59,14.8,53,11.7,63,6,300,,30.16,,,30.19,0.00,30.19,,,,,,,,,,0441,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/27/14 16:30,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-02-28 17:53,FM-15,SCT:04 45 OVC:08 90,10.00,,46,7.8,40,4.5,32,0.0,58,10,190,,30.14,,,30.17,0.00,30.17,,,,,,,,,,0650,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,3/1/17 1:45,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-01-19 14:53,FM-15,BKN:07 44 OVC:08 55,8.00,-RA:02 |RA:61 |,46,7.8,45,7.0,43,6.1,89,0,000,,29.56,,,29.59,0.03,29.59,,,,,,,,,,0750,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/19/16 22:12,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-06-22 19:53,FM-15,CLR:00,10.00,,67,19.4,57,13.7,48,8.9,51,7,320,,30.18,,,30.22,0.00,30.21,,,,,,,,,,0412,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/23/17 4:22,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-12-21 13:53,FM-15,BKN:07 34,10.00,,40,4.4,36,2.4,31,-0.6,70,0,000,,30.34,,,30.37,0.00,30.37,,,,,,,,,,0754,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,12/21/17 22:03,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-05-24 14:53,FM-15,SCT:04 33 OVC:08 75,10.00,,64,17.8,57,13.8,51,10.6,63,3,320,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0421,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/24/16 22:49,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-10-21 12:53,FM-15,SCT:04 49 BKN:07 70,10.00,,59,15.0,54,12.1,49,9.4,69,6,200,,29.92,8,,29.96,0.00,29.95,,,,,,,,,,0638,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/21/16 21:17,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-02-15 10:53,FM-15,FEW:02 10,10.00,,49,9.4,45,7.1,40,4.4,71,6,020,,30.40,,,30.43,0.00,30.43,,,,,,,,,,0715,1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/15/15 19:09,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-12-03 10:53,FM-15,CLR:00,10.00,,45,7.2,37,3.0,26,-3.3,48,0,000,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0738,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,12/3/14 19:14,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-12-08 16:53,FM-15,FEW:02 2 SCT:04 200,5.00,BR:1 ||,34,1.1,34,1.1,34,1.1,100,6,150,,30.44,,,30.47,0.00,30.47,,,,,,,,,,0745,1618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,12/9/17 0:36,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-12-30 09:53,FM-15,CLR:00,10.00,,36,2.2,29,-1.7,14,-10.0,40,3,020,,30.83,3,,30.86,0.00,30.86,,,,,,,,,,0757,1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,12/30/14 17:57,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-16 13:53,FM-15,BKN:07 44,10.00,,62,16.7,52,11.3,43,6.1,50,0,000,,29.87,,,29.90,0.00,29.90,,,,,,,,,,0411,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/16/14 22:08,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-02-03 08:53,FM-15,FEW:02 48 BKN:07 60 BKN:07 100,10.00,,43,6.1,40,4.7,37,2.8,80,5,140,,30.09,,,30.12,0.00,30.12,,,,,,,,,,0733,1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/3/16 16:41,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-09-20 14:53,FM-15,SCT:04 40,10.00,,66,18.9,56,13.2,47,8.3,50,11,300,,30.06,,,30.09,0.00,30.09,,,,,,,,,,0554,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/20/16 22:43,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-12-16 08:53,FM-15,SCT:04 38 BKN:07 200,10.00,,31,-0.6,28,-2.3,22,-5.6,69,6,010,,30.04,,,30.07,0.00,30.07,,,,,,,,,,0752,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,12/16/16 16:55,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-01-08 11:49,FM-16,OVC:08 10,10.00,,45,7.0,41,5.3,37,3.0,76,6,020,,30.15,,,,,30.18,,,,,,,,,,0756,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/8/15 19:12,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-09-02 08:53,FM-15,CLR:00,10.00,,71,21.7,62,16.5,55,12.8,57,7,300,,29.99,,,30.02,0.00,30.02,,,,,,,,,,0529,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/2/17 17:45,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-07-09 12:53,FM-15,SCT:04 200,10.00,,77,25.0,65,18.3,57,13.9,50,6,320,,30.06,8,,30.09,0.00,30.09,,,,,,,,,,0422,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/9/17 20:49,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-14 11:53,FM-15,CLR:00,10.00,,77,25.0,60,15.7,47,8.3,35,6,320,,30.22,,,30.25,0.00,30.25,,,,,,,,,,0433,1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/14/14 19:48,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-11-09 11:53,FM-15,SCT:04 13 SCT:04 48 BKN:07 100,10.00,,63,17.2,61,15.9,59,15.0,87,7,170,,30.15,,,30.18,0.00,30.18,,,,,,,,,,0707,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,11/9/16 20:23,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-02 10:53,FM-15,FEW:02 23,10.00,,65,18.3,59,14.9,54,12.2,68,3,260,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0415,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/2/14 19:03,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-20 08:53,FM-15,SCT:04 25 BKN:07 29 OVC:08 46,10.00,,59,15.0,52,11.3,46,7.8,62,0,000,,30.13,,,30.16,0.00,30.16,,,,,,,,,,0411,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/20/14 17:17,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-04-22 16:53,FM-15,SCT:04 23 BKN:07 55,10.00,-RA:02 |RA:61 |,59,15.0,55,12.6,51,10.6,75,7,190,,29.79,,,29.83,T,29.82,,,,,,,,,,0504,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,4/23/16 0:40,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-08-20 14:53,FM-15,SCT:04 30 SCT:04 250,10.00,,71,21.7,60,15.6,52,11.1,51,7,220,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0512,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/20/14 23:13,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-06-09 15:53,FM-15,OVC:08 90,10.00,,63,17.2,55,13.0,49,9.4,60,11,140,,29.87,8,,29.90,0.00,29.90,,,,,,,,,,0412,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/9/16 23:30,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-01-12 13:53,FM-15,OVC:08 60,10.00,-RA:02 |RA:61 |,48,8.9,45,7.1,41,5.0,77,11,120,,29.79,,,29.83,0.03,29.82,,,,,,,,,,0754,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/12/16 21:43,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-07-30 07:53,FM-15,CLR:00,10.00,,69,20.6,62,16.6,57,13.9,66,3,180,,30.12,,,30.15,0.00,30.15,,,,,,,,,,0444,1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/30/14 16:05,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-10-04 11:53,FM-15,CLR:00,10.00,,62,16.7,51,10.4,39,3.9,43,8,280,,30.14,,,30.17,0.00,30.17,,,,,,,,,,0612,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/4/17 20:53,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-11-06 16:53,FM-15,CLR:00,10.00,,45,7.2,40,4.6,34,1.1,66,3,300,,30.26,,,30.29,,30.29,,,,,,,,,,0702,1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,11/7/17 1:09,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-03-29 09:53,FM-15,FEW:02 15,10.00,,51,10.6,46,7.9,41,5.0,69,7,040,,30.16,8,,30.19,0.00,30.19,,,,,,,,,,0552,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,3/29/16 17:33,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-04 08:53,FM-15,FEW:02 40 BKN:07 54 OVC:08 70,10.00,-RA:02 |RA:61 |,56,13.3,53,11.6,50,10.0,81,8,150,,29.72,,,29.75,0.02,29.75,,,,,,,,,,0448,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/4/14 16:31,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-02-20 15:53,FM-15,SCT:04 43 SCT:04 250,10.00,,51,10.6,44,6.6,35,1.7,54,5,250,,30.33,6,,30.36,0.00,30.36,,,,,,,,,,0706,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/21/16 0:16,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-11-21 16:53,FM-15,FEW:02 25 BKN:07 34 OVC:08 47,10.00,,52,11.1,51,10.8,51,10.6,97,0,000,,29.82,,,29.85,0.00,29.85,,,,,,,,,,0724,1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,11/22/17 0:55,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-01-09 15:53,FM-15,SCT:04 70 BKN:07 90,10.00,,48,8.9,43,6.1,37,2.8,66,0,000,,30.11,3,,30.14,0.00,30.14,,,,,,,,,,0756,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/9/16 23:53,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-10-09 07:53,FM-15,VV:09 3,0.25,FG:2 |FG:30 |,45,7.2,45,7.2,45,7.2,100,0,000,,30.27,,,30.30,0.00,30.30,,,,,,,,,,0619,1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/9/17 15:48,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-06 07:53,FM-15,SCT:04 14 SCT:04 18 BKN:07 45,10.00,,55,12.8,50,10.2,46,7.8,72,8,160,,30.02,,,30.06,0.00,30.05,,,,,,,,,,0445,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/6/14 16:07,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-07-04 19:53,FM-15,CLR:00,10.00,,71,21.7,57,13.9,45,7.2,39,6,300,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0418,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/5/17 4:21,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-08 15:53,FM-15,FEW:02 70 SCT:04 120,10.00,,75,23.9,63,17.0,54,12.2,48,6,260,,30.08,8,,30.11,0.00,30.11,,,,,,,,,,0412,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/9/14 0:46,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-08-09 06:53,FM-15,FEW:02 210,10.00,,66,18.9,56,13.5,48,8.9,52,6,050,,30.12,3,,30.15,0.00,30.15,,,,,,,,,,0457,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/9/14 16:04,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-08-06 07:53,FM-15,OVC:08 10,7.00,,64,17.8,60,15.5,57,13.9,78,0,000,,30.12,,,30.15,0.00,30.15,,,,,,,,,,0453,1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/6/14 16:03,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-01-24 13:53,FM-15,SCT:04 25 BKN:07 50 BKN:07 250,10.00,,50,10.0,44,6.7,37,2.8,61,6,160,,30.08,,,30.11,0.00,30.11,,,,,,,,,,0745,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/24/16 22:16,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-05-09 12:53,FM-15,FEW:02 60 OVC:08 250,10.00,,65,18.3,54,12.0,43,6.1,45,7,290,,29.99,6,,30.02,0.00,30.02,,,,,,,,,,0440,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/9/17 19:37,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-11-03 09:53,FM-15,FEW:02 45 FEW:02 200,10.00,,57,13.9,54,12.4,52,11.1,83,0,000,,30.27,0,,30.30,0.00,30.30,,,,,,,,,,0657,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,11/3/16 17:50,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-09-28 17:53,FM-15,CLR:00,10.00,,81,27.2,62,16.5,47,8.3,30,0,000,,29.79,,,29.83,0.00,29.82,,,,,,,,,,0605,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/29/17 2:12,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-09-23 15:29,FM-16,SCT:04 26 SCT:04 47,10.00,,64,17.8,57,13.8,51,10.6,63,18,180,26,29.99,,,,,30.02,,,,,,,,,,0558,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/23/16 23:20,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-05-22 14:53,FM-15,CLR:00,10.00,,80,26.7,64,18.0,54,12.2,41,7,320,,30.03,,,30.06,0.00,30.06,,,,,,,,,,0424,1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/22/17 23:12,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-19 10:53,FM-15,BKN:07 70,10.00,,63,17.2,55,12.5,47,8.3,56,0,000,,29.99,,,30.02,0.00,30.02,,,,,,,,,,0427,1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/19/14 19:03,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-01-05 17:53,FM-15,CLR:00,10.00,,30,-1.1,27,-3.0,20,-6.7,66,3,140,,30.19,,,30.22,0.00,30.22,,,,,,,,,,0757,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/6/17 1:10,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-07-08 13:53,FM-15,CLR:00,10.00,,83,28.3,66,18.9,55,12.8,38,10,310,16,29.98,,,30.01,0.00,30.01,,,,,,,,,,0421,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/8/14 22:05,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-01-15 11:53,FM-15,BKN:07 48 OVC:08 60,10.00,,45,7.2,40,4.4,33,0.6,63,0,000,,30.05,,,30.08,0.00,30.08,,,,,,,,,,0753,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/15/15 19:54,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-01-30 15:51,FM-16,FEW:02 3,10.00,,48,9.0,44,6.6,39,4.0,71,0,000,,30.25,,,,,30.28,,,,,,,,,,0738,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/30/15 23:10,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-01-01 15:53,FM-15,CLR:00,10.00,,43,6.1,38,3.2,30,-1.1,60,5,310,,30.29,6,,30.32,0.00,30.32,,,,,,,,,,0757,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/1/16 23:33,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-06-07 20:53,FM-15,FEW:02 80 OVC:08 180,10.00,,71,21.7,58,14.3,47,8.3,42,6,340,,29.74,,,29.77,0.00,29.77,,,,,,,,,,0412,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/8/16 4:43,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-10-03 17:53,FM-15,CLR:00,10.00,,62,16.7,51,10.8,41,5.0,46,5,350,,30.15,,,30.19,0.00,30.18,,,,,,,,,,0612,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/4/17 2:19,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-24 07:53,FM-15,BKN:07 20,10.00,,58,14.4,53,11.8,49,9.4,72,7,180,,30.16,,,30.19,0.00,30.19,,,,,,,,,,0422,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/24/14 16:05,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-22 13:53,FM-15,FEW:02 80 SCT:04 150 BKN:07 210,10.00,,75,23.9,62,16.8,53,11.7,46,6,320,,30.01,,,30.04,0.00,30.04,,,,,,,,,,0424,1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/22/14 22:06,True
